 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
   19  -195904.8865  -195904.8856  -195904.8856  0.00009  0.00002  0.00000
    1  -195907.7925  -195904.8866  -195904.8866  0.02397  0.11905  0.00000
    2  -195888.2206  -195893.3683  -195893.3683  0.65814  0.40146  0.00000
    3  -195814.3624  -195802.5365  -195802.5365  1.78492  0.27680  0.00000
    4  -195905.4208  -195906.4258  -195906.4258  0.08643  0.01778  0.00000
    5  -195905.0746  -195905.3207  -195905.3207  0.02568  0.00413  0.00000
    6  -195905.0316  -195905.0402  -195905.0402  0.01527  0.00174  0.00000
    7  -195905.0128  -195905.0356  -195905.0356  0.01222  0.00112  0.00000
    8  -195904.9521  -195905.0131  -195905.0131  0.00834  0.00151  0.00000
    9  -195904.9780  -195904.9461  -195904.9461  0.00647  0.00060  0.00000
   10  -195904.9519  -195904.9837  -195904.9837  0.00428  0.00073  0.00000
   11  -195904.9673  -195904.9464  -195904.9464  0.00444  0.00066  0.00000
   12  -195904.9773  -195904.9709  -195904.9709  0.00153  0.00020  0.00000
   13  -195904.9838  -195904.9781  -195904.9781  0.00093  0.00021  0.00000
   14  -195904.9934  -195904.9842  -195904.9842  0.00067  0.00026  0.00000
   15  -195904.9910  -195904.9942  -195904.9942  0.00031  0.00009  0.00000
   16  -195904.9936  -195904.9904  -195904.9904  0.00030  0.00005  0.00000
   17  -195904.9964  -195904.9941  -195904.9941  0.00015  0.00010  0.00000
   18  -195904.9962  -195904.9965  -195904.9965  0.00010  0.00001  0.00000
    1  -195906.6756  -195904.9962  -195904.9962  0.02402  0.11805  0.00000
    2  -195890.9253  -195892.5534  -195892.5534  0.65118  0.40532  0.00000
    3  -195813.4840  -195803.9563  -195803.9563  1.77607  0.27761  0.00000
    4  -195905.3911  -195906.5617  -195906.5617  0.09691  0.01981  0.00000
    5  -195905.0049  -195905.2904  -195905.2904  0.02727  0.00420  0.00000
    6  -195904.9680  -195904.9629  -195904.9629  0.01538  0.00160  0.00000
    7  -195904.9361  -195904.9713  -195904.9713  0.01238  0.00125  0.00000
    8  -195904.8802  -195904.9361  -195904.9361  0.00788  0.00131  0.00000
    9  -195904.8976  -195904.8711  -195904.8711  0.00629  0.00040  0.00000
   10  -195904.8755  -195904.9032  -195904.9032  0.00429  0.00065  0.00000
   11  -195904.8934  -195904.8713  -195904.8713  0.00405  0.00071  0.00000
   12  -195904.9034  -195904.8967  -195904.8967  0.00156  0.00022  0.00000
   13  -195904.9112  -195904.9045  -195904.9045  0.00091  0.00021  0.00000
   14  -195904.9199  -195904.9117  -195904.9117  0.00059  0.00019  0.00000
   15  -195904.9187  -195904.9209  -195904.9209  0.00031  0.00008  0.00000
   16  -195904.9205  -195904.9182  -195904.9182  0.00027  0.00005  0.00000
   17  -195904.9238  -195904.9208  -195904.9208  0.00017  0.00011  0.00000
   18  -195904.9239  -195904.9240  -195904.9240  0.00012  0.00001  0.00000
   19  -195904.9243  -195904.9238  -195904.9238  0.00009  0.00001  0.00000
    1  -195905.4686  -195904.9243  -195904.9243  0.02401  0.11754  0.00000
    2  -195893.0002  -195891.7578  -195891.7578  0.65243  0.40236  0.00000
    3  -195810.3937  -195802.5309  -195802.5309  1.80475  0.27327  0.00000
    4  -195905.1579  -195906.5335  -195906.5335  0.10696  0.02223  0.00000
    5  -195904.6297  -195905.0569  -195905.0569  0.02876  0.00514  0.00000
    6  -195904.6494  -195904.5527  -195904.5527  0.01488  0.00228  0.00000
    7  -195904.6318  -195904.6689  -195904.6689  0.01175  0.00147  0.00000
    8  -195904.6058  -195904.6283  -195904.6283  0.00599  0.00136  0.00000
    9  -195904.6151  -195904.6015  -195904.6015  0.00421  0.00145  0.00000
   10  -195904.6436  -195904.6233  -195904.6233  0.00443  0.00124  0.00000
   11  -195904.6239  -195904.6437  -195904.6437  0.00124  0.00040  0.00000
   12  -195904.6350  -195904.6203  -195904.6203  0.00121  0.00019  0.00000
   13  -195904.6438  -195904.6372  -195904.6372  0.00054  0.00023  0.00000
   14  -195904.6466  -195904.6444  -195904.6444  0.00036  0.00017  0.00000
   15  -195904.6467  -195904.6468  -195904.6468  0.00016  0.00005  0.00000
   16  -195904.6478  -195904.6466  -195904.6466  0.00015  0.00004  0.00000
   17  -195904.6481  -195904.6479  -195904.6479  0.00013  0.00003  0.00000
   18  -195904.6490  -195904.6480  -195904.6480  0.00010  0.00001  0.00000
