 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    6  -195903.3571  -195903.2536  -195903.2536  0.01893  0.00310  0.00000
    7  -195903.3329  -195903.3820  -195903.3820  0.01358  0.00253  0.00000
    8  -195903.2400  -195903.3289  -195903.3289  0.00908  0.00183  0.00000
    9  -195903.2548  -195903.2343  -195903.2343  0.00745  0.00067  0.00000
   10  -195903.2751  -195903.2592  -195903.2592  0.00253  0.00081  0.00000
   11  -195903.2852  -195903.2784  -195903.2784  0.00114  0.00040  0.00000
   12  -195903.2975  -195903.2852  -195903.2852  0.00085  0.00018  0.00000
   13  -195903.2962  -195903.2992  -195903.2992  0.00051  0.00017  0.00000
   14  -195903.3031  -195903.2953  -195903.2953  0.00048  0.00020  0.00000
   15  -195903.3026  -195903.3036  -195903.3036  0.00031  0.00003  0.00000
   16  -195903.3037  -195903.3025  -195903.3025  0.00019  0.00007  0.00000
   17  -195903.3050  -195903.3036  -195903.3036  0.00013  0.00004  0.00000
   18  -195903.3048  -195903.3051  -195903.3051  0.00008  0.00002  0.00000
    1  -195906.3371  -195903.3047  -195903.3047  0.02373  0.11435  0.00000
    2  -195885.2594  -195890.4004  -195890.4004  0.72012  0.44892  0.00000
    3  -195769.9472  -195756.4874  -195756.4874  2.21594  0.33180  0.00000
    4  -195903.8771  -195904.6071  -195904.6071  0.07432  0.01232  0.00000
    5  -195903.4148  -195903.7756  -195903.7756  0.04083  0.00693  0.00000
    6  -195903.4490  -195903.3567  -195903.3567  0.01499  0.00252  0.00000
    7  -195903.4359  -195903.4720  -195903.4720  0.01329  0.00178  0.00000
    8  -195903.3577  -195903.4342  -195903.4342  0.00896  0.00168  0.00000
    9  -195903.3629  -195903.3482  -195903.3482  0.00701  0.00046  0.00000
   10  -195903.3884  -195903.3669  -195903.3669  0.00291  0.00085  0.00000
   11  -195903.3919  -195903.3922  -195903.3922  0.00095  0.00026  0.00000
   12  -195903.4034  -195903.3914  -195903.3914  0.00090  0.00016  0.00000
   13  -195903.4071  -195903.4053  -195903.4053  0.00064  0.00032  0.00000
   14  -195903.4108  -195903.4067  -195903.4067  0.00036  0.00012  0.00000
   15  -195903.4094  -195903.4112  -195903.4112  0.00027  0.00004  0.00000
   16  -195903.4104  -195903.4091  -195903.4091  0.00021  0.00008  0.00000
   17  -195903.4112  -195903.4104  -195903.4104  0.00007  0.00003  0.00000
    1  -195905.1930  -195903.4113  -195903.4113  0.02373  0.11393  0.00000
    2  -195888.3503  -195889.6458  -195889.6458  0.71440  0.45309  0.00000
    3  -195769.6222  -195758.8007  -195758.8007  2.20511  0.33043  0.00000
    4  -195903.8053  -195904.7773  -195904.7773  0.07558  0.01605  0.00000
    5  -195903.3909  -195903.6847  -195903.6847  0.02563  0.00609  0.00000
    6  -195903.3926  -195903.3390  -195903.3390  0.01537  0.00323  0.00000
    7  -195903.3481  -195903.4062  -195903.4062  0.01369  0.00342  0.00000
    8  -195903.2896  -195903.3415  -195903.3415  0.00921  0.00169  0.00000
    9  -195903.2934  -195903.2824  -195903.2824  0.00505  0.00123  0.00000
   10  -195903.3015  -195903.2971  -195903.2971  0.00283  0.00064  0.00000
   11  -195903.3094  -195903.3020  -195903.3020  0.00162  0.00062  0.00000
   12  -195903.3223  -195903.3103  -195903.3103  0.00079  0.00018  0.00000
   13  -195903.3200  -195903.3241  -195903.3241  0.00049  0.00012  0.00000
   14  -195903.3276  -195903.3190  -195903.3190  0.00054  0.00022  0.00000
   15  -195903.3297  -195903.3284  -195903.3284  0.00022  0.00008  0.00000
   16  -195903.3304  -195903.3299  -195903.3299  0.00016  0.00002  0.00000
   17  -195903.3321  -195903.3303  -195903.3303  0.00014  0.00003  0.00000
   18  -195903.3320  -195903.3323  -195903.3323  0.00009  0.00001  0.00000
    1  -195903.9266  -195903.3319  -195903.3319  0.02373  0.11352  0.00000
    2  -195890.8181  -195888.8392  -195888.8392  0.71876  0.45650  0.00000
    3  -195764.7836  -195755.8201  -195755.8201  2.23543  0.32971  0.00000
    4  -195903.6867  -195904.9116  -195904.9116  0.09670  0.01980  0.00000
    5  -195903.1036  -195903.5659  -195903.5659  0.04447  0.00536  0.00000
    6  -195903.0749  -195903.0134  -195903.0134  0.01543  0.00179  0.00000
    7  -195902.9869  -195903.0847  -195903.0847  0.01267  0.01141  0.00000
    8  -195903.0009  -195902.9622  -195902.9622  0.03322  0.00802  0.00000
    9  -195902.9445  -195903.0157  -195903.0157  0.00986  0.00767  0.00000
   10  -195903.0091  -195902.9178  -195902.9178  0.03035  0.00316  0.00000
   11  -195903.0073  -195903.0370  -195903.0370  0.01734  0.00651  0.00000
   12  -195903.0295  -195903.0066  -195903.0066  0.00264  0.00094  0.00000
   13  -195903.0252  -195903.0314  -195903.0314  0.00166  0.00046  0.00000
   14  -195903.0329  -195903.0249  -195903.0249  0.00072  0.00018  0.00000
   15  -195903.0419  -195903.0335  -195903.0335  0.00065  0.00027  0.00000
   16  -195903.0363  -195903.0441  -195903.0441  0.00063  0.00010  0.00000
   17  -195903.0352  -195903.0341  -195903.0341  0.00025  0.00006  0.00000
   18  -195903.0367  -195903.0355  -195903.0355  0.00022  0.00004  0.00000
   19  -195903.0375  -195903.0368  -195903.0368  0.00015  0.00003  0.00000
   20  -195903.0384  -195903.0376  -195903.0376  0.00008  0.00002  0.00000
