 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    6    -9046.9762    -9046.8719    -9046.8719  0.00548  0.00623  0.00000
    7    -9047.0221    -9046.9687    -9046.9687  0.00431  0.00218  0.00000
    8    -9047.0002    -9047.0195    -9047.0195  0.00129  0.00024  0.00000
    9    -9047.0065    -9047.0013    -9047.0013  0.00132  0.00027  0.00000
   10    -9047.0117    -9047.0062    -9047.0062  0.00113  0.00156  0.00000
   11    -9047.0127    -9047.0114    -9047.0114  0.00041  0.00018  0.00000
   12    -9047.0097    -9047.0126    -9047.0126  0.00026  0.00025  0.00000
   13    -9047.0094    -9047.0098    -9047.0098  0.00008  0.00001  0.00000
    1    -9046.1437    -9047.0094    -9047.0094  0.00809  0.05020  0.00000
    2    -9047.3599    -9043.5121    -9043.5121  0.41262  0.08768  0.00000
    3    -9046.6131    -9048.8563    -9048.8563  0.23919  0.03392  0.00000
    4    -9046.8981    -9047.5040    -9047.5040  0.01560  0.00381  0.00000
    5    -9046.7502    -9046.9367    -9046.9367  0.00711  0.00472  0.00000
    6    -9046.8719    -9046.7615    -9046.7615  0.00621  0.00654  0.00000
    7    -9046.9252    -9046.8633    -9046.8633  0.00432  0.00224  0.00000
    8    -9046.8970    -9046.9221    -9046.9221  0.00143  0.00030  0.00000
    9    -9046.9062    -9046.8985    -9046.8985  0.00140  0.00196  0.00000
   10    -9046.9013    -9046.9057    -9046.9057  0.00023  0.00033  0.00000
   11    -9046.9012    -9046.9015    -9046.9015  0.00009  0.00002  0.00000
    1    -9045.8749    -9046.9012    -9046.9012  0.00806  0.04997  0.00000
    2    -9047.3279    -9043.2942    -9043.2942  0.41230  0.08746  0.00000
    3    -9046.4754    -9048.7699    -9048.7699  0.23550  0.03362  0.00000
    4    -9046.7405    -9047.3682    -9047.3682  0.01541  0.00386  0.00000
    5    -9046.5997    -9046.7806    -9046.7806  0.00710  0.00427  0.00000
    6    -9046.7181    -9046.6117    -9046.6117  0.00662  0.00628  0.00000
    7    -9046.7824    -9046.7081    -9046.7081  0.00328  0.00206  0.00000
    8    -9046.7558    -9046.7789    -9046.7789  0.00223  0.00039  0.00000
    9    -9046.7413    -9046.7575    -9046.7575  0.00272  0.00079  0.00000
   10    -9046.7287    -9046.7424    -9046.7424  0.00194  0.00097  0.00000
   11    -9046.7293    -9046.7294    -9046.7294  0.00075  0.00009  0.00000
   12    -9046.7286    -9046.7293    -9046.7293  0.00067  0.00069  0.00000
   13    -9046.7291    -9046.7286    -9046.7286  0.00036  0.00018  0.00000
   14    -9046.7335    -9046.7291    -9046.7291  0.00028  0.00046  0.00000
   15    -9046.7329    -9046.7333    -9046.7333  0.00005  0.00003  0.00000
    1    -9045.6703    -9046.7330    -9046.7330  0.00804  0.05032  0.00000
    2    -9047.3304    -9043.1693    -9043.1693  0.41023  0.08689  0.00000
    3    -9046.3661    -9048.6876    -9048.6876  0.23219  0.03327  0.00000
    4    -9046.6389    -9047.2659    -9047.2659  0.01513  0.00380  0.00000
    5    -9046.4909    -9046.6790    -9046.6790  0.00708  0.00495  0.00000
    6    -9046.6208    -9046.5043    -9046.5043  0.00726  0.00695  0.00000
    7    -9046.6741    -9046.6088    -9046.6088  0.00346  0.00183  0.00000
    8    -9046.6557    -9046.6712    -9046.6712  0.00258  0.00038  0.00000
    9    -9046.6347    -9046.6571    -9046.6571  0.00326  0.00112  0.00000
   10    -9046.6240    -9046.6363    -9046.6363  0.00217  0.00101  0.00000
   11    -9046.6244    -9046.6248    -9046.6248  0.00093  0.00010  0.00000
   12    -9046.6218    -9046.6243    -9046.6243  0.00080  0.00028  0.00000
   13    -9046.6217    -9046.6219    -9046.6219  0.00071  0.00047  0.00000
   14    -9046.6224    -9046.6217    -9046.6217  0.00045  0.00032  0.00000
   15    -9046.6266    -9046.6224    -9046.6224  0.00031  0.00065  0.00000
   16    -9046.6266    -9046.6264    -9046.6264  0.00008  0.00002  0.00000
    1    -9045.4639    -9046.6266    -9046.6266  0.00804  0.05026  0.00000
    2    -9047.3111    -9043.0498    -9043.0498  0.40796  0.08603  0.00000
    3    -9046.2917    -9048.5914    -9048.5914  0.22687  0.03260  0.00000
    4    -9046.5468    -9047.1833    -9047.1833  0.01543  0.00394  0.00000
    5    -9046.4363    -9046.5885    -9046.5885  0.00707  0.00472  0.00000
    6    -9046.5310    -9046.4473    -9046.4473  0.00580  0.00712  0.00000
    7    -9046.5685    -9046.5203    -9046.5203  0.00394  0.00216  0.00000
    8    -9046.5678    -9046.5674    -9046.5674  0.00326  0.00034  0.00000
    9    -9046.5423    -9046.5679    -9046.5679  0.00359  0.00144  0.00000
   10    -9046.5353    -9046.5443    -9046.5443  0.00224  0.00077  0.00000
   11    -9046.5356    -9046.5358    -9046.5358  0.00100  0.00016  0.00000
   12    -9046.5346    -9046.5356    -9046.5356  0.00092  0.00164  0.00000
   13    -9046.5348    -9046.5345    -9046.5345  0.00017  0.00013  0.00000
    1    -9045.1178    -9046.5348    -9046.5348  0.00807  0.05013  0.00000
    2    -9047.2263    -9042.7435    -9042.7435  0.40985  0.08657  0.00000
    3    -9046.0515    -9048.4293    -9048.4293  0.22804  0.03284  0.00000
    4    -9046.3720    -9046.9812    -9046.9812  0.01443  0.00368  0.00000
    5    -9046.2190    -9046.4112    -9046.4112  0.00709  0.00467  0.00000
    6    -9046.3706    -9046.2345    -9046.2345  0.00744  0.00682  0.00000
    7    -9046.3857    -9046.3532    -9046.3532  0.00473  0.00258  0.00000
    8    -9046.3801    -9046.3868    -9046.3868  0.00261  0.00053  0.00000
    9    -9046.3648    -9046.3811    -9046.3811  0.00360  0.00101  0.00000
   10    -9046.3580    -9046.3664    -9046.3664  0.00283  0.00161  0.00000
   11    -9046.3560    -9046.3588    -9046.3588  0.00101  0.00007  0.00000
   12    -9046.3504    -9046.3561    -9046.3561  0.00095  0.00021  0.00000
   13    -9046.3479    -9046.3505    -9046.3505  0.00077  0.00038  0.00000
   14    -9046.3497    -9046.3480    -9046.3480  0.00052  0.00071  0.00000
   15    -9046.3505    -9046.3496    -9046.3496  0.00028  0.00050  0.00000
   16    -9046.3510    -9046.3504    -9046.3504  0.00009  0.00002  0.00000
    1    -9044.7106    -9046.3509    -9046.3509  0.00803  0.04966  0.00000
    2    -9047.0195    -9042.3944    -9042.3944  0.40962  0.08633  0.00000
    3    -9045.7428    -9048.1494    -9048.1494  0.22616  0.03262  0.00000
    4    -9046.0831    -9046.6885    -9046.6885  0.01417  0.00366  0.00000
    5    -9045.9279    -9046.1222    -9046.1222  0.00707  0.00447  0.00000
    6    -9046.0946    -9045.9444    -9045.9444  0.00735  0.00656  0.00000
    7    -9046.0891    -9046.0737    -9046.0737  0.00584  0.00323  0.00000
    8    -9046.0869    -9046.0928    -9046.0928  0.00241  0.00061  0.00000
    9    -9046.0743    -9046.0879    -9046.0879  0.00348  0.00088  0.00000
   10    -9046.0708    -9046.0758    -9046.0758  0.00291  0.00167  0.00000
   11    -9046.0694    -9046.0716    -9046.0716  0.00105  0.00005  0.00000
   12    -9046.0599    -9046.0695    -9046.0695  0.00099  0.00034  0.00000
   13    -9046.0577    -9046.0602    -9046.0602  0.00072  0.00033  0.00000
   14    -9046.0578    -9046.0578    -9046.0578  0.00048  0.00033  0.00000
   15    -9046.0596    -9046.0578    -9046.0578  0.00036  0.00072  0.00000
   16    -9046.0598    -9046.0594    -9046.0594  0.00009  0.00007  0.00000
    1    -9044.3061    -9046.0598    -9046.0598  0.00804  0.04951  0.00000
    2    -9046.8618    -9042.0906    -9042.0906  0.40695  0.08561  0.00000
    3    -9045.4835    -9047.8946    -9047.8946  0.22203  0.03211  0.00000
    4    -9045.8398    -9046.4296    -9046.4296  0.01347  0.00363  0.00000
    5    -9045.6805    -9045.8780    -9045.8780  0.00707  0.00411  0.00000
    6    -9045.8612    -9045.6982    -9045.6982  0.00720  0.00650  0.00000
    7    -9045.8312    -9045.8359    -9045.8359  0.00713  0.00388  0.00000
    8    -9045.8318    -9045.8389    -9045.8389  0.00239  0.00063  0.00000
    9    -9045.8234    -9045.8328    -9045.8328  0.00334  0.00072  0.00000
   10    -9045.8228    -9045.8246    -9045.8246  0.00300  0.00181  0.00000
   11    -9045.8216    -9045.8236    -9045.8236  0.00115  0.00007  0.00000
   12    -9045.8070    -9045.8216    -9045.8216  0.00108  0.00048  0.00000
   13    -9045.8066    -9045.8076    -9045.8076  0.00069  0.00025  0.00000
   14    -9045.8058    -9045.8066    -9045.8066  0.00049  0.00032  0.00000
   15    -9045.8077    -9045.8058    -9045.8058  0.00034  0.00072  0.00000
   16    -9045.8076    -9045.8075    -9045.8075  0.00007  0.00007  0.00000
