 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
  158  -195913.4344  -195913.4345  -195913.4345  0.00032  0.05594  0.00000
  159  -195913.4461  -195913.4462  -195913.4462  0.00055  0.01629  0.00000
  160  -195913.4720  -195913.4718  -195913.4718  0.00050  0.05181  0.00000
  161  -195913.4593  -195913.4605  -195913.4605  0.00061  0.07140  0.00000
  162  -195913.4828  -195913.4849  -195913.4849  0.00057  0.45628  0.00000
  163  -195913.5139  -195913.5140  -195913.5140  0.00117  0.06847  0.00000
  164  -195913.5372  -195913.5361  -195913.5361  0.00144  0.18051  0.00000
  165  -195913.5029  -195913.5039  -195913.5039  0.00083  0.58602  0.00000
  166  -195913.4326  -195913.4319  -195913.4319  0.00108  0.48939  0.00000
  167  -195913.5077  -195913.5063  -195913.5063  0.00050  0.11291  0.00000
  168  -195913.4662  -195913.4649  -195913.4649  0.00050  0.19511  0.00000
  169  -195913.4502  -195913.4495  -195913.4495  0.00055  0.32018  0.00000
  170  -195913.4760  -195913.4781  -195913.4781  0.00024  0.21752  0.00000
  171  -195913.4418  -195913.4419  -195913.4419  0.00083  0.21968  0.00000
