 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    3     -931.2511     -931.2436     -931.2436  0.00326  0.00242  0.00000
    4     -931.2437     -931.2507     -931.2507  0.00241  0.00085  0.00000
    5     -931.2473     -931.2436     -931.2436  0.00109  0.00061  0.00000
    6     -931.2475     -931.2474     -931.2474  0.00013  0.00009  0.00000
    1     -931.1822     -931.2475     -931.2475  0.00407  0.00739  0.00000
    2     -931.1919     -931.1825     -931.1825  0.00362  0.00173  0.00000
    3     -931.2005     -931.1916     -931.1916  0.00325  0.00227  0.00000
    4     -931.1932     -931.2000     -931.2000  0.00241  0.00077  0.00000
    5     -931.1965     -931.1931     -931.1931  0.00107  0.00062  0.00000
    6     -931.1968     -931.1967     -931.1967  0.00011  0.00007  0.00000
    1     -931.1209     -931.1968     -931.1968  0.00406  0.00707  0.00000
    2     -931.1317     -931.1211     -931.1211  0.00360  0.00164  0.00000
    3     -931.1416     -931.1315     -931.1315  0.00324  0.00210  0.00000
    4     -931.1345     -931.1411     -931.1411  0.00242  0.00079  0.00000
    5     -931.1378     -931.1343     -931.1343  0.00104  0.00063  0.00000
    6     -931.1379     -931.1380     -931.1380  0.00009  0.00006  0.00000
    1     -931.0547     -931.1379     -931.1379  0.00406  0.00744  0.00000
    2     -931.0664     -931.0548     -931.0548  0.00358  0.00154  0.00000
    3     -931.0772     -931.0662     -931.0662  0.00323  0.00189  0.00000
    4     -931.0703     -931.0767     -931.0767  0.00243  0.00080  0.00000
    5     -931.0734     -931.0701     -931.0701  0.00101  0.00063  0.00000
    6     -931.0737     -931.0736     -931.0736  0.00006  0.00004  0.00000
    1     -930.9858     -931.0737     -931.0737  0.00405  0.00761  0.00000
    2     -930.9984     -930.9859     -930.9859  0.00357  0.00142  0.00000
    3     -931.0099     -930.9981     -930.9981  0.00322  0.00166  0.00000
    4     -931.0032     -931.0094     -931.0094  0.00245  0.00079  0.00000
    5     -931.0061     -931.0029     -931.0029  0.00098  0.00064  0.00000
    6     -931.0064     -931.0063     -931.0063  0.00004  0.00002  0.00000
    1     -930.9129     -931.0064     -931.0064  0.00405  0.00770  0.00000
    2     -930.9266     -930.9128     -930.9128  0.00355  0.00130  0.00000
    3     -930.9388     -930.9264     -930.9264  0.00320  0.00142  0.00000
    4     -930.9325     -930.9384     -930.9384  0.00247  0.00076  0.00000
    5     -930.9351     -930.9322     -930.9322  0.00095  0.00063  0.00000
    6     -930.9355     -930.9354     -930.9354  0.00005  0.00004  0.00000
    1     -930.8335     -930.9355     -930.9355  0.00404  0.00832  0.00000
    2     -930.8488     -930.8331     -930.8331  0.00353  0.00132  0.00000
    3     -930.8622     -930.8486     -930.8486  0.00319  0.00140  0.00000
    4     -930.8562     -930.8618     -930.8618  0.00249  0.00082  0.00000
    5     -930.8587     -930.8559     -930.8559  0.00092  0.00062  0.00000
    6     -930.8592     -930.8590     -930.8590  0.00008  0.00007  0.00000
    1     -930.7449     -930.8592     -930.8592  0.00403  0.00946  0.00000
    2     -930.7627     -930.7442     -930.7442  0.00388  0.00165  0.00000
    3     -930.7777     -930.7626     -930.7626  0.00317  0.00171  0.00000
    4     -930.7724     -930.7774     -930.7774  0.00252  0.00118  0.00000
    5     -930.7745     -930.7720     -930.7720  0.00091  0.00060  0.00000
    6     -930.7752     -930.7747     -930.7747  0.00013  0.00011  0.00000
    1     -930.6438     -930.7752     -930.7752  0.00403  0.01095  0.00000
    2     -930.6654     -930.6427     -930.6427  0.00463  0.00207  0.00000
    3     -930.6828     -930.6654     -930.6654  0.00315  0.00205  0.00000
    4     -930.6781     -930.6826     -930.6826  0.00255  0.00164  0.00000
    5     -930.6801     -930.6778     -930.6778  0.00090  0.00057  0.00000
    6     -930.6810     -930.6804     -930.6804  0.00018  0.00016  0.00000
