 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    5    -9144.5739    -9144.3759    -9144.3759  0.01318  0.00242  0.00000
    6    -9144.3751    -9144.5626    -9144.5626  0.00824  0.00210  0.00000
    7    -9144.3786    -9144.3874    -9144.3874  0.00702  0.00047  0.00000
    8    -9144.3372    -9144.3791    -9144.3791  0.00637  0.00152  0.00000
    9    -9144.3256    -9144.3392    -9144.3392  0.00339  0.00105  0.00000
   10    -9144.3224    -9144.3261    -9144.3261  0.00187  0.00017  0.00000
   11    -9144.3209    -9144.3228    -9144.3228  0.00125  0.00013  0.00000
   12    -9144.3352    -9144.3209    -9144.3209  0.00140  0.00059  0.00000
   13    -9144.3676    -9144.3344    -9144.3344  0.00089  0.00059  0.00000
   14    -9144.3701    -9144.3656    -9144.3656  0.00031  0.00010  0.00000
   15    -9144.3705    -9144.3698    -9144.3698  0.00019  0.00008  0.00000
    1    -9145.7762    -9144.3704    -9144.3704  0.01005  0.09399  0.00000
    2    -9140.0804    -9140.4747    -9140.4747  0.45768  0.09983  0.00000
    3    -9142.8747    -9144.2728    -9144.2728  0.19650  0.03292  0.00000
    4    -9144.3278    -9143.6718    -9143.6718  0.04602  0.00575  0.00000
    5    -9144.5944    -9144.2915    -9144.2915  0.02094  0.00335  0.00000
    6    -9144.3912    -9144.5758    -9144.5758  0.00970  0.00205  0.00000
    7    -9144.3899    -9144.4032    -9144.4032  0.00721  0.00067  0.00000
    8    -9144.3775    -9144.3911    -9144.3911  0.00680  0.00072  0.00000
    9    -9144.3053    -9144.3785    -9144.3785  0.00604  0.00125  0.00000
   10    -9144.2865    -9144.3097    -9144.3097  0.00349  0.00093  0.00000
   11    -9144.2987    -9144.2874    -9144.2874  0.00136  0.00025  0.00000
   12    -9144.3326    -9144.2980    -9144.2980  0.00112  0.00074  0.00000
   13    -9144.3475    -9144.3304    -9144.3304  0.00074  0.00041  0.00000
   14    -9144.3497    -9144.3465    -9144.3465  0.00050  0.00011  0.00000
   15    -9144.3448    -9144.3493    -9144.3493  0.00044  0.00009  0.00000
   16    -9144.3436    -9144.3451    -9144.3451  0.00014  0.00005  0.00000
    1    -9146.2206    -9144.3437    -9144.3437  0.01017  0.12480  0.00000
    2    -9138.2169    -9140.4006    -9140.4006  0.54405  0.14414  0.00000
    3    -9142.6737    -9142.9612    -9142.9612  0.15927  0.02628  0.00000
    4    -9143.9639    -9143.3991    -9143.3991  0.07631  0.00468  0.00000
    5    -9144.3828    -9143.9368    -9143.9368  0.05623  0.00630  0.00000
    6    -9144.4600    -9144.3630    -9144.3630  0.02408  0.01304  0.00000
    7    -9144.2678    -9144.4455    -9144.4455  0.03615  0.00792  0.00000
    8    -9144.2643    -9144.2878    -9144.2878  0.00681  0.00028  0.00000
    9    -9144.2033    -9144.2656    -9144.2656  0.00653  0.00157  0.00000
   10    -9144.1832    -9144.2069    -9144.2069  0.00339  0.00087  0.00000
   11    -9144.1987    -9144.1840    -9144.1840  0.00148  0.00017  0.00000
   12    -9144.2229    -9144.1981    -9144.1981  0.00129  0.00039  0.00000
   13    -9144.2421    -9144.2213    -9144.2213  0.00134  0.00054  0.00000
   14    -9144.2482    -9144.2409    -9144.2409  0.00056  0.00038  0.00000
   15    -9144.2498    -9144.2477    -9144.2477  0.00045  0.00006  0.00000
   16    -9144.2505    -9144.2496    -9144.2496  0.00034  0.00008  0.00000
   17    -9144.2474    -9144.2504    -9144.2504  0.00021  0.00006  0.00000
   18    -9144.2437    -9144.2475    -9144.2475  0.00017  0.00009  0.00000
