 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
  105  -109408.9238  -109408.9182  -109408.9182  0.00080  0.00033  0.00000
  106  -109408.9213  -109408.9258  -109408.9258  0.00033  0.00029  0.00000
  107  -109408.9176  -109408.9195  -109408.9195  0.00073  0.00005  0.00000
  108  -109408.9216  -109408.9170  -109408.9170  0.00096  0.00033  0.00000
  109  -109408.9215  -109408.9234  -109408.9234  0.00019  0.00002  0.00000
  110  -109408.9213  -109408.9208  -109408.9208  0.00044  0.00009  0.00000
  111  -109408.9244  -109408.9214  -109408.9214  0.00039  0.00060  0.00000
  112  -109408.9267  -109408.9255  -109408.9255  0.00029  0.00005  0.00000
  113  -109408.9249  -109408.9272  -109408.9272  0.00047  0.00034  0.00000
  114  -109408.9186  -109408.9240  -109408.9240  0.00010  0.00010  0.00000
  115  -109408.9206  -109408.9163  -109408.9163  0.00106  0.00051  0.00000
  116  -109408.9252  -109408.9224  -109408.9224  0.00030  0.00009  0.00000
  117  -109408.9260  -109408.9264  -109408.9264  0.00030  0.00010  0.00000
  118  -109408.9253  -109408.9258  -109408.9258  0.00021  0.00009  0.00000
  119  -109408.9260  -109408.9251  -109408.9251  0.00009  0.00001  0.00000
