 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
  114    -2505.4563    -2505.2517    -2505.2517  0.02634  0.05059  0.00000
  115    -2506.1319    -2505.4408    -2505.4408  0.01754  0.09863  0.00000
  116    -2505.6769    -2505.9789    -2505.9789  0.13526  0.05747  0.00000
  117    -2505.7948    -2505.7611    -2505.7611  0.08233  0.00844  0.00000
  118    -2505.4751    -2505.7854    -2505.7854  0.09144  0.04577  0.00000
  119    -2506.0092    -2505.5353    -2505.5353  0.03929  0.06877  0.00000
  120    -2505.6022    -2505.8944    -2505.8944  0.11630  0.04902  0.00000
  121    -2505.5574    -2505.6795    -2505.6795  0.07347  0.03186  0.00000
  122    -2505.6668    -2505.5830    -2505.5830  0.05185  0.02371  0.00000
  123    -2505.8985    -2505.6501    -2505.6501  0.06913  0.06670  0.00000
  124    -2506.1800    -2505.8421    -2505.8421  0.10251  0.14468  0.00000
  125    -2504.9101    -2506.0521    -2506.0521  0.16339  0.10058  0.00000
  126    -2505.6945    -2505.1379    -2505.1379  0.06752  0.05481  0.00000
  127    -2505.3845    -2505.6362    -2505.6362  0.06107  0.02289  0.00000
  128    -2505.3937    -2505.4240    -2505.4240  0.01531  0.01745  0.00000
  129    -2505.3603    -2505.3971    -2505.3971  0.01314  0.02903  0.00000
  130    -2505.3751    -2505.3635    -2505.3635  0.01205  0.02118  0.00000
  131    -2505.3642    -2505.3736    -2505.3736  0.01623  0.00617  0.00000
  132    -2505.5203    -2505.3648    -2505.3648  0.01674  0.06043  0.00000
  133    -2505.3719    -2505.5026    -2505.5026  0.03562  0.01233  0.00000
  134    -2505.3307    -2505.3879    -2505.3879  0.00591  0.00555  0.00000
  135    -2505.3662    -2505.3358    -2505.3358  0.01519  0.01082  0.00000
  136    -2505.3567    -2505.3641    -2505.3641  0.00613  0.00241  0.00000
  137    -2505.3684    -2505.3574    -2505.3574  0.00856  0.00893  0.00000
  138    -2505.3669    -2505.3669    -2505.3669  0.00831  0.01103  0.00000
  139    -2505.3708    -2505.3665    -2505.3665  0.00756  0.02215  0.00000
  140    -2505.2217    -2505.3698    -2505.3698  0.00656  0.05509  0.00000
  141    -2505.5109    -2505.2303    -2505.2303  0.04128  0.02559  0.00000
  142    -2505.2768    -2505.4835    -2505.4835  0.04185  0.05032  0.00000
  143    -2505.3453    -2505.2988    -2505.2988  0.02997  0.03225  0.00000
  144    -2505.3602    -2505.3429    -2505.3429  0.01405  0.01101  0.00000
  145    -2505.3910    -2505.3589    -2505.3589  0.00938  0.01466  0.00000
  146    -2505.3187    -2505.3882    -2505.3882  0.00562  0.03192  0.00000
  147    -2505.2772    -2505.3238    -2505.3238  0.02131  0.02548  0.00000
  148    -2505.3841    -2505.2786    -2505.2786  0.03670  0.01387  0.00000
  149    -2505.3447    -2505.3779    -2505.3779  0.00659  0.01576  0.00000
  150    -2505.3851    -2505.3468    -2505.3468  0.01923  0.00554  0.00000
  151    -2505.4126    -2505.3826    -2505.3826  0.01242  0.00671  0.00000
  152    -2505.4001    -2505.4097    -2505.4097  0.01693  0.00219  0.00000
  153    -2505.3483    -2505.4011    -2505.4011  0.01566  0.01416  0.00000
  154    -2505.2191    -2505.3529    -2505.3529  0.01219  0.01780  0.00000
  155    -2505.3994    -2505.2281    -2505.2281  0.03258  0.04544  0.00000
  156    -2505.5538    -2505.3871    -2505.3871  0.01260  0.05015  0.00000
  157    -2505.3106    -2505.5334    -2505.5334  0.03577  0.03313  0.00000
  158    -2505.3057    -2505.3352    -2505.3352  0.01788  0.02524  0.00000
  159    -2505.6852    -2505.3071    -2505.3071  0.02167  0.08400  0.00000
  160    -2505.3742    -2505.6262    -2505.6262  0.08761  0.08220  0.00000
  161    -2508.5917    -2505.4166    -2505.4166  0.02830  0.35984  0.00000
  162    -2503.3077    -2506.6228    -2506.6228  0.61171  0.37408  0.00000
  163    -2505.2158    -2505.2532    -2505.2532  0.03469  0.03151  0.00000
  164    -2505.4653    -2505.2143    -2505.2143  0.05640  0.04857  0.00000
  165    -2505.4245    -2505.4449    -2505.4449  0.03646  0.00514  0.00000
  166    -2505.4957    -2505.4270    -2505.4270  0.03230  0.01028  0.00000
  167    -2505.6242    -2505.4862    -2505.4862  0.04624  0.02211  0.00000
  168    -2505.3664    -2505.5972    -2505.5972  0.08398  0.03394  0.00000
  169    -2505.2667    -2505.4065    -2505.4065  0.01870  0.01478  0.00000
  170    -2505.2672    -2505.2792    -2505.2792  0.01951  0.00336  0.00000
  171    -2505.3964    -2505.2680    -2505.2680  0.02090  0.01676  0.00000
  172    -2505.3308    -2505.3857    -2505.3857  0.01043  0.01205  0.00000
