 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
   18  -195903.5365  -195903.5364  -195903.5364  0.00015  0.00001  0.00000
   19  -195903.5378  -195903.5365  -195903.5365  0.00014  0.00003  0.00000
   20  -195903.5382  -195903.5378  -195903.5378  0.00010  0.00002  0.00000
    1  -195905.1922  -195903.5382  -195903.5382  0.02371  0.11727  0.00000
    2  -195888.9795  -195889.4495  -195889.4495  0.72460  0.48559  0.00000
    3  -195767.7200  -195757.4594  -195757.4594  2.20175  0.35932  0.00000
    4  -195903.9879  -195904.9374  -195904.9374  0.07547  0.01583  0.00000
    5  -195903.5889  -195903.8749  -195903.8749  0.03195  0.00414  0.00000
    6  -195903.5272  -195903.5412  -195903.5412  0.01553  0.00148  0.00000
    7  -195903.4951  -195903.5262  -195903.5262  0.01271  0.00141  0.00000
    8  -195903.4365  -195903.4948  -195903.4948  0.00887  0.00130  0.00000
    9  -195903.4824  -195903.4261  -195903.4261  0.00679  0.00101  0.00000
   10  -195903.4268  -195903.4935  -195903.4935  0.00395  0.00116  0.00000
   11  -195903.4360  -195903.4158  -195903.4158  0.00459  0.00066  0.00000
   12  -195903.4464  -195903.4397  -195903.4397  0.00166  0.00015  0.00000
   13  -195903.4547  -195903.4476  -195903.4476  0.00113  0.00018  0.00000
   14  -195903.4622  -195903.4553  -195903.4553  0.00063  0.00020  0.00000
   15  -195903.4640  -195903.4631  -195903.4631  0.00021  0.00005  0.00000
   16  -195903.4659  -195903.4640  -195903.4640  0.00020  0.00005  0.00000
   17  -195903.4654  -195903.4661  -195903.4661  0.00018  0.00002  0.00000
   18  -195903.4668  -195903.4651  -195903.4651  0.00014  0.00005  0.00000
   19  -195903.4680  -195903.4671  -195903.4671  0.00012  0.00007  0.00000
   20  -195903.4683  -195903.4681  -195903.4681  0.00007  0.00001  0.00000
    1  -195903.9904  -195903.4683  -195903.4683  0.02369  0.11729  0.00000
    2  -195891.2684  -195888.6642  -195888.6642  0.72609  0.48143  0.00000
    3  -195762.1329  -195753.5993  -195753.5993  2.25393  0.35240  0.00000
    4  -195903.8051  -195905.0051  -195905.0051  0.08878  0.01923  0.00000
    5  -195903.1772  -195903.6808  -195903.6808  0.03644  0.00596  0.00000
    6  -195903.2159  -195903.0727  -195903.0727  0.01481  0.00253  0.00000
    7  -195903.1974  -195903.2480  -195903.2480  0.01232  0.00196  0.00000
    8  -195903.1628  -195903.1881  -195903.1881  0.00711  0.00165  0.00000
    9  -195903.1673  -195903.1584  -195903.1584  0.00486  0.00162  0.00000
   10  -195903.1839  -195903.1756  -195903.1756  0.00433  0.00109  0.00000
   11  -195903.1844  -195903.1819  -195903.1819  0.00109  0.00030  0.00000
   12  -195903.1960  -195903.1845  -195903.1845  0.00087  0.00014  0.00000
   13  -195903.1974  -195903.1979  -195903.1979  0.00052  0.00018  0.00000
   14  -195903.1992  -195903.1970  -195903.1970  0.00036  0.00017  0.00000
   15  -195903.1997  -195903.1993  -195903.1993  0.00012  0.00004  0.00000
   16  -195903.1997  -195903.1996  -195903.1996  0.00011  0.00002  0.00000
   17  -195903.2005  -195903.1998  -195903.1998  0.00011  0.00002  0.00000
   18  -195903.2004  -195903.2006  -195903.2006  0.00008  0.00001  0.00000
