 iscf   Eharris(eV)      E_KS(eV)   FreeEng(eV)    dHmax    dDmax   Ef(eV)
    7  -195736.0674  -195736.1098  -195736.1098  0.01046  0.00124  0.00000
    8  -195736.0003  -195736.0663  -195736.0663  0.00574  0.00068  0.00000
    9  -195736.0379  -195736.0141  -195736.0141  0.00544  0.00033  0.00000
   10  -195736.0513  -195736.0304  -195736.0304  0.00391  0.00075  0.00000
   11  -195736.0483  -195736.0471  -195736.0471  0.00095  0.00010  0.00000
   12  -195736.0576  -195736.0497  -195736.0497  0.00060  0.00011  0.00000
   13  -195736.0615  -195736.0556  -195736.0556  0.00050  0.00007  0.00000
   14  -195736.0685  -195736.0614  -195736.0614  0.00024  0.00007  0.00000
   15  -195736.0651  -195736.0677  -195736.0677  0.00014  0.00003  0.00000
   16  -195736.0680  -195736.0655  -195736.0655  0.00016  0.00003  0.00000
   17  -195736.0675  -195736.0678  -195736.0678  0.00004  0.00001  0.00000
    1  -195741.1622  -195736.0673  -195736.0673  0.02368  0.08212  0.00000
    2  -195711.2470  -195727.0284  -195727.0284  0.71122  0.27963  0.00000
    3  -195657.5859  -195638.2212  -195638.2212  2.07347  0.20900  0.00000
    4  -195736.0416  -195736.7468  -195736.7468  0.04623  0.01406  0.00000
    5  -195736.1304  -195736.3517  -195736.3517  0.01977  0.00361  0.00000
    6  -195736.2373  -195736.2088  -195736.2088  0.01338  0.00149  0.00000
    7  -195736.2010  -195736.2165  -195736.2165  0.01052  0.00103  0.00000
    8  -195736.1308  -195736.1965  -195736.1965  0.00642  0.00096  0.00000
    9  -195736.1606  -195736.1469  -195736.1469  0.00589  0.00029  0.00000
   10  -195736.1708  -195736.1548  -195736.1548  0.00377  0.00066  0.00000
   11  -195736.1770  -195736.1689  -195736.1689  0.00095  0.00019  0.00000
   12  -195736.1759  -195736.1742  -195736.1742  0.00064  0.00005  0.00000
   13  -195736.1781  -195736.1759  -195736.1759  0.00047  0.00011  0.00000
   14  -195736.1858  -195736.1785  -195736.1785  0.00035  0.00011  0.00000
   15  -195736.1845  -195736.1845  -195736.1845  0.00018  0.00002  0.00000
   16  -195736.1844  -195736.1847  -195736.1847  0.00007  0.00001  0.00000
    1  -195740.2179  -195736.1845  -195736.1845  0.02369  0.08147  0.00000
    2  -195713.8599  -195726.5495  -195726.5495  0.70327  0.27762  0.00000
    3  -195657.6962  -195640.5159  -195640.5159  2.05987  0.20834  0.00000
    4  -195735.9824  -195736.7739  -195736.7739  0.05126  0.01506  0.00000
    5  -195736.0602  -195736.3189  -195736.3189  0.02070  0.00404  0.00000
    6  -195736.2048  -195736.1505  -195736.1505  0.01340  0.00235  0.00000
    7  -195736.1660  -195736.1732  -195736.1732  0.01041  0.00063  0.00000
    8  -195736.0871  -195736.1621  -195736.1621  0.00788  0.00124  0.00000
    9  -195736.1100  -195736.1028  -195736.1028  0.00617  0.00036  0.00000
   10  -195736.1162  -195736.1049  -195736.1049  0.00394  0.00056  0.00000
   11  -195736.1294  -195736.1154  -195736.1154  0.00148  0.00025  0.00000
   12  -195736.1303  -195736.1252  -195736.1252  0.00063  0.00010  0.00000
   13  -195736.1277  -195736.1296  -195736.1296  0.00043  0.00005  0.00000
   14  -195736.1370  -195736.1287  -195736.1287  0.00046  0.00014  0.00000
   15  -195736.1378  -195736.1361  -195736.1361  0.00025  0.00005  0.00000
   16  -195736.1373  -195736.1379  -195736.1379  0.00012  0.00002  0.00000
   17  -195736.1383  -195736.1373  -195736.1373  0.00008  0.00003  0.00000
    1  -195739.4829  -195736.1384  -195736.1384  0.02373  0.09083  0.00000
    2  -195715.6265  -195725.9464  -195725.9464  0.69574  0.27672  0.00000
    3  -195650.6247  -195634.7021  -195634.7021  2.13084  0.21284  0.00000
    4  -195735.3550  -195736.5164  -195736.5164  0.09166  0.02326  0.00000
    5  -195735.3483  -195735.9305  -195735.9305  0.03526  0.01379  0.00000
    6  -195735.8443  -195735.6068  -195735.6068  0.01867  0.00492  0.00000
    7  -195735.7126  -195735.7601  -195735.7601  0.01139  0.00207  0.00000
    8  -195735.7767  -195735.7377  -195735.7377  0.00781  0.00122  0.00000
    9  -195735.7420  -195735.7562  -195735.7562  0.00425  0.00094  0.00000
   10  -195735.7453  -195735.7486  -195735.7486  0.00287  0.00031  0.00000
   11  -195735.7475  -195735.7455  -195735.7455  0.00173  0.00032  0.00000
   12  -195735.7421  -195735.7446  -195735.7446  0.00092  0.00005  0.00000
   13  -195735.7409  -195735.7428  -195735.7428  0.00069  0.00019  0.00000
   14  -195735.7389  -195735.7408  -195735.7408  0.00043  0.00005  0.00000
   15  -195735.7388  -195735.7397  -195735.7397  0.00021  0.00005  0.00000
   16  -195735.7400  -195735.7390  -195735.7390  0.00016  0.00004  0.00000
   17  -195735.7398  -195735.7399  -195735.7399  0.00014  0.00004  0.00000
   18  -195735.7406  -195735.7400  -195735.7400  0.00007  0.00001  0.00000
